"pruid","prname","prnameFR","date","numconf","numprob","numdeaths","numtotal","numtested","numrecover"
1,"Canada","Canada","31-12-2019",0,0,0,0,0,0
1,"Canada","Canada","01-01-2020",0,0,0,0,0,0
1,"Canada","Canada","02-01-2020",0,0,0,0,0,0
1,"Canada","Canada","03-01-2020",0,0,0,0,0,0
1,"Canada","Canada","04-01-2020",0,0,0,0,0,0
1,"Canada","Canada","05-01-2020",0,0,0,0,0,0
1,"Canada","Canada","06-01-2020",0,0,0,0,0,0
1,"Canada","Canada","07-01-2020",0,0,0,0,0,0
1,"Canada","Canada","08-01-2020",0,0,0,0,0,0
1,"Canada","Canada","09-01-2020",0,0,0,0,0,0
1,"Canada","Canada","10-01-2020",0,0,0,0,0,0
1,"Canada","Canada","11-01-2020",0,0,0,0,0,0
1,"Canada","Canada","12-01-2020",0,0,0,0,0,0
1,"Canada","Canada","13-01-2020",0,0,0,0,0,0
1,"Canada","Canada","14-01-2020",0,0,0,0,0,0
1,"Canada","Canada","15-01-2020",0,0,0,0,0,0
1,"Canada","Canada","16-01-2020",0,0,0,0,0,0
1,"Canada","Canada","17-01-2020",0,0,0,0,0,0
1,"Canada","Canada","18-01-2020",0,0,0,0,0,0
1,"Canada","Canada","19-01-2020",0,0,0,0,0,0
1,"Canada","Canada","20-01-2020",0,0,0,0,0,0
1,"Canada","Canada","21-01-2020",0,0,0,0,0,0
1,"Canada","Canada","22-01-2020",0,0,0,0,0,0
1,"Canada","Canada","23-01-2020",0,0,0,0,0,0
1,"Canada","Canada","24-01-2020",0,0,0,0,0,0
1,"Canada","Canada","25-01-2020",0,0,0,0,0,0
1,"Canada","Canada","26-01-2020",0,0,0,0,0,0
1,"Canada","Canada","27-01-2020",0,0,0,0,0,0
1,"Canada","Canada","28-01-2020",0,0,0,0,0,0
1,"Canada","Canada","29-01-2020",0,0,0,0,0,0
1,"Canada","Canada","30-01-2020",0,0,0,0,0,0
1,"Canada","Canada","31-01-2020",4,0,0,4,0,0
1,"Canada","Canada","01-02-2020",4,0,0,4,0,0
1,"Canada","Canada","02-02-2020",4,0,0,4,0,0
1,"Canada","Canada","03-02-2020",4,0,0,4,0,0
1,"Canada","Canada","04-02-2020",4,0,0,4,0,0
1,"Canada","Canada","05-02-2020",4,0,0,4,0,0
1,"Canada","Canada","06-02-2020",4,0,0,4,0,0
1,"Canada","Canada","07-02-2020",4,0,0,4,0,0
1,"Canada","Canada","08-02-2020",7,0,0,7,0,0
1,"Canada","Canada","09-02-2020",7,0,0,7,0,0
1,"Canada","Canada","10-02-2020",7,0,0,7,0,0
1,"Canada","Canada","11-02-2020",7,0,0,7,0,0
1,"Canada","Canada","12-02-2020",7,0,0,7,0,0
1,"Canada","Canada","13-02-2020",7,0,0,7,0,0
1,"Canada","Canada","14-02-2020",7,0,0,7,0,0
1,"Canada","Canada","15-02-2020",7,0,0,7,0,0
1,"Canada","Canada","16-02-2020",8,0,0,8,0,0
1,"Canada","Canada","17-02-2020",8,0,0,8,0,0
1,"Canada","Canada","18-02-2020",8,0,0,8,0,0
1,"Canada","Canada","19-02-2020",8,0,0,8,0,0
1,"Canada","Canada","20-02-2020",8,0,0,8,0,0
1,"Canada","Canada","21-02-2020",9,0,0,9,0,0
1,"Canada","Canada","22-02-2020",9,0,0,9,0,0
1,"Canada","Canada","23-02-2020",9,0,0,9,0,0
1,"Canada","Canada","24-02-2020",10,0,0,10,0,0
1,"Canada","Canada","25-02-2020",11,0,0,11,0,0
1,"Canada","Canada","26-02-2020",12,0,0,12,0,0
1,"Canada","Canada","27-02-2020",13,0,0,13,0,0
1,"Canada","Canada","28-02-2020",13,0,0,13,0,0
1,"Canada","Canada","29-02-2020",15,0,0,15,0,0
1,"Canada","Canada","01-03-2020",24,0,0,24,0,0
1,"Canada","Canada","02-03-2020",24,0,0,24,0,0
1,"Canada","Canada","03-03-2020",33,0,0,33,0,0
1,"Canada","Canada","04-03-2020",33,0,0,33,0,0
1,"Canada","Canada","05-03-2020",45,0,0,45,0,0
1,"Canada","Canada","06-03-2020",51,0,0,51,0,0
1,"Canada","Canada","07-03-2020",57,0,0,57,0,0
1,"Canada","Canada","08-03-2020",62,0,0,62,0,0
1,"Canada","Canada","09-03-2020",77,0,0,77,0,0
1,"Canada","Canada","10-03-2020",77,0,0,77,0,0
1,"Canada","Canada","11-03-2020",103,0,0,103,11023,0
1,"Canada","Canada","12-03-2020",138,3,0,141,15185,0
1,"Canada","Canada","13-03-2020",176,3,0,179,15185,0
1,"Canada","Canada","14-03-2020",193,6,0,199,22409,0
1,"Canada","Canada","15-03-2020",249,6,0,253,24977,0
1,"Canada","Canada","16-03-2020",324,17,0,341,37730,0
1,"Canada","Canada","17-03-2020",424,17,0,440,44176,0
1,"Canada","Canada","18-03-2020",569,28,0,597,53546,0
1,"Canada","Canada","19-03-2020",846,28,0,873,65851,0
1,"Canada","Canada","20-03-2020",971,33,12,1004,76814,0
1,"Canada","Canada","21-03-2020",1302,69,18,1371,88883,0
1,"Canada","Canada","22-03-2020",1430,69,20,1471,98824,0
1,"Canada","Canada","23-03-2020",1646,445,24,2091,107147,0
1,"Canada","Canada","24-03-2020",1959,833,27,2792,125062,0
1,"Canada","Canada","25-03-2020",3385,833,35,3409,147789,0
1,"Canada","Canada","26-03-2020",4018,833,39,4043,161603,0
1,"Canada","Canada","27-03-2020",4675,833,53,4689,170644,0
1,"Canada","Canada","28-03-2020",5386,833,59,5425,187448,0
1,"Canada","Canada","29-03-2020",6255,833,61,6258,210435,0
1,"Canada","Canada","30-03-2020",7424,833,89,7437,225705,0
1,"Canada","Canada","31-03-2020",8536,833,96,8548,241138,0
1,"Canada","Canada","01-04-2020",9595,833,109,9613,256933,0
1,"Canada","Canada","02-04-2020",11268,833,138,11283,273666,0
1,"Canada","Canada","03-04-2020",12519,833,187,12537,295065,0
1,"Canada","Canada","04-04-2020",13882,833,231,13904,311971,0
1,"Canada","Canada","05-04-2020",15496,833,280,15512,324791,2335
1,"Canada","Canada","06-04-2020",16653,833,323,16667,336806,3616
1,"Canada","Canada","07-04-2020",17883,833,380,17897,348105,3616
1,"Canada","Canada","08-04-2020",19274,833,435,19289,361969,3616
1,"Canada","Canada","09-04-2020",20748,833,509,20765,375302,3616
1,"Canada","Canada","10-04-2020",22133,833,569,22148,391375,3616
1,"Canada","Canada","11-04-2020",23301,833,653,23318,404651,3616
1,"Canada","Canada","12-04-2020",24365,833,717,24383,422200,3616
1,"Canada","Canada","13-04-2020",25663,833,780,25680,437475,3616
1,"Canada","Canada","14-04-2020",27046,833,903,27063,454983,3616
1,"Canada","Canada","15-04-2020",28364,833,1010,28381,467736,3616
1,"Canada","Canada","16-04-2020",30081,833,1193,30092,487625,3616
1,"Canada","Canada","17-04-2020",31872,833,1309,31884,507701,3616
1,"Canada","Canada","18-04-2020",33341,833,1467,33354,528057,11178
1,"Canada","Canada","19-04-2020",34777,833,1580,34786,549349,11786
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","31-12-2019",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","01-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","02-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","03-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","04-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","05-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","06-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","07-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","08-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","09-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","10-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","11-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","12-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","13-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","14-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","15-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","16-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","17-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","18-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","19-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","20-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","21-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","22-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","23-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","24-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","25-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","26-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","27-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","28-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","29-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","30-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","31-01-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","01-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","02-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","03-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","04-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","05-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","06-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","07-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","08-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","09-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","10-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","11-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","12-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","13-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","14-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","15-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","16-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","17-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","18-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","19-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","20-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","21-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","22-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","23-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","24-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","25-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","26-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","27-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","28-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","29-02-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","01-03-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","02-03-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","03-03-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","04-03-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","05-03-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","06-03-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","07-03-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","08-03-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","09-03-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","10-03-2020",0,0,0,0,0,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","11-03-2020",0,0,0,0,44,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","12-03-2020",0,0,0,0,52,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","13-03-2020",0,0,0,0,52,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","14-03-2020",0,0,0,0,62,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","15-03-2020",0,1,0,1,62,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","16-03-2020",0,1,0,1,161,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","17-03-2020",0,1,0,1,161,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","18-03-2020",0,3,0,3,161,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","19-03-2020",1,3,0,3,267,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","20-03-2020",3,3,0,4,287,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","21-03-2020",3,3,0,6,299,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","22-03-2020",3,6,0,9,299,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","23-03-2020",4,20,0,24,894,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","24-03-2020",4,31,0,35,1087,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","25-03-2020",67,31,0,67,1235,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","26-03-2020",82,31,0,82,1447,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","27-03-2020",102,31,0,102,1684,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","28-03-2020",120,31,0,120,1907,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","29-03-2020",135,31,0,135,2107,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","30-03-2020",148,31,1,148,2332,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","31-03-2020",152,31,1,152,2500,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","01-04-2020",175,31,1,175,2762,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","02-04-2020",183,31,1,183,2904,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","03-04-2020",183,31,1,183,3136,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","04-04-2020",195,31,1,195,3345,0
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","05-04-2020",217,31,1,217,3556,11
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","06-04-2020",226,31,2,226,3776,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","07-04-2020",228,31,2,228,3958,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","08-04-2020",232,31,2,232,4135,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","09-04-2020",236,31,3,236,4384,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","10-04-2020",239,31,3,239,4520,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","11-04-2020",241,31,3,241,4713,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","12-04-2020",242,31,3,242,4812,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","13-04-2020",244,31,3,244,4897,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","14-04-2020",244,31,3,244,5370,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","15-04-2020",247,31,3,247,5370,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","16-04-2020",252,31,3,252,5370,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","17-04-2020",256,31,3,256,5584,32
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","18-04-2020",257,31,3,257,5870,189
10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","19-04-2020",257,31,3,257,6128,191
11,"Prince Edward Island","Île-du-Prince-Édouard","31-12-2019",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","01-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","02-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","03-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","04-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","05-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","06-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","07-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","08-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","09-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","10-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","11-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","12-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","13-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","14-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","15-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","16-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","17-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","18-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","19-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","20-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","21-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","22-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","23-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","24-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","25-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","26-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","27-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","28-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","29-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","30-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","31-01-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","01-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","02-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","03-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","04-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","05-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","06-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","07-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","08-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","09-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","10-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","11-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","12-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","13-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","14-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","15-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","16-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","17-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","18-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","19-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","20-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","21-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","22-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","23-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","24-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","25-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","26-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","27-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","28-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","29-02-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","01-03-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","02-03-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","03-03-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","04-03-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","05-03-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","06-03-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","07-03-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","08-03-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","09-03-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","10-03-2020",0,0,0,0,0,0
11,"Prince Edward Island","Île-du-Prince-Édouard","11-03-2020",0,0,0,0,6,0
11,"Prince Edward Island","Île-du-Prince-Édouard","12-03-2020",0,0,0,0,6,0
11,"Prince Edward Island","Île-du-Prince-Édouard","13-03-2020",0,0,0,0,6,0
11,"Prince Edward Island","Île-du-Prince-Édouard","14-03-2020",0,0,0,0,6,0
11,"Prince Edward Island","Île-du-Prince-Édouard","15-03-2020",1,0,0,1,6,0
11,"Prince Edward Island","Île-du-Prince-Édouard","16-03-2020",1,0,0,1,6,0
11,"Prince Edward Island","Île-du-Prince-Édouard","17-03-2020",1,0,0,1,75,0
11,"Prince Edward Island","Île-du-Prince-Édouard","18-03-2020",1,0,0,1,75,0
11,"Prince Edward Island","Île-du-Prince-Édouard","19-03-2020",2,0,0,2,75,0
11,"Prince Edward Island","Île-du-Prince-Édouard","20-03-2020",2,0,0,2,75,0
11,"Prince Edward Island","Île-du-Prince-Édouard","21-03-2020",2,0,0,2,75,0
11,"Prince Edward Island","Île-du-Prince-Édouard","22-03-2020",3,0,0,3,75,0
11,"Prince Edward Island","Île-du-Prince-Édouard","23-03-2020",3,0,0,3,206,0
11,"Prince Edward Island","Île-du-Prince-Édouard","24-03-2020",3,0,0,3,206,0
11,"Prince Edward Island","Île-du-Prince-Édouard","25-03-2020",5,0,0,5,301,0
11,"Prince Edward Island","Île-du-Prince-Édouard","26-03-2020",9,0,0,9,353,0
11,"Prince Edward Island","Île-du-Prince-Édouard","27-03-2020",11,0,0,11,422,0
11,"Prince Edward Island","Île-du-Prince-Édouard","28-03-2020",11,0,0,11,422,0
11,"Prince Edward Island","Île-du-Prince-Édouard","29-03-2020",11,0,0,11,477,0
11,"Prince Edward Island","Île-du-Prince-Édouard","30-03-2020",18,0,0,18,477,0
11,"Prince Edward Island","Île-du-Prince-Édouard","31-03-2020",21,0,0,21,551,0
11,"Prince Edward Island","Île-du-Prince-Édouard","01-04-2020",21,0,0,21,551,0
11,"Prince Edward Island","Île-du-Prince-Édouard","02-04-2020",22,0,0,22,653,0
11,"Prince Edward Island","Île-du-Prince-Édouard","03-04-2020",22,0,0,22,653,0
11,"Prince Edward Island","Île-du-Prince-Édouard","04-04-2020",22,0,0,22,839,0
11,"Prince Edward Island","Île-du-Prince-Édouard","05-04-2020",22,0,0,22,839,6
11,"Prince Edward Island","Île-du-Prince-Édouard","06-04-2020",22,0,0,22,839,8
11,"Prince Edward Island","Île-du-Prince-Édouard","07-04-2020",22,0,0,22,939,8
11,"Prince Edward Island","Île-du-Prince-Édouard","08-04-2020",24,0,0,24,1347,8
11,"Prince Edward Island","Île-du-Prince-Édouard","09-04-2020",25,0,0,25,1435,8
11,"Prince Edward Island","Île-du-Prince-Édouard","10-04-2020",25,0,0,25,1435,8
11,"Prince Edward Island","Île-du-Prince-Édouard","11-04-2020",25,0,0,25,1577,8
11,"Prince Edward Island","Île-du-Prince-Édouard","12-04-2020",25,0,0,25,1645,8
11,"Prince Edward Island","Île-du-Prince-Édouard","13-04-2020",25,0,0,25,1715,8
11,"Prince Edward Island","Île-du-Prince-Édouard","14-04-2020",25,0,0,25,1715,8
11,"Prince Edward Island","Île-du-Prince-Édouard","15-04-2020",26,0,0,26,1863,8
11,"Prince Edward Island","Île-du-Prince-Édouard","16-04-2020",26,0,0,26,1946,8
11,"Prince Edward Island","Île-du-Prince-Édouard","17-04-2020",26,0,0,26,2013,8
